respondent_id,choiseset_id,alternative_id,choice_id,cloud_storage,customer_support,cloud_services,price,choice
13,2,3,182,30gb,yes,email,p18,1
13,3,1,183,5000gb,no,"email, video",p18,0
13,3,2,183,2000gb,no,"email, video, productivity",p12,0
13,3,3,183,5000gb,yes,"email, video, productivity",p12,1
13,4,1,184,2000gb,no,email,p12,0
13,4,2,184,5000gb,yes,"email, video, productivity",p6,1
13,4,3,184,30gb,yes,email,p6,0
13,5,1,185,2000gb,no,"email, video",p6,1
13,5,2,185,5000gb,yes,email,p18,0
13,5,3,185,30gb,yes,"email, video",p6,0
13,6,1,186,5000gb,no,email,p6,0
13,6,2,186,30gb,no,"email, video, productivity",p6,0
13,6,3,186,5000gb,no,email,p12,1
13,7,1,187,5000gb,yes,email,p12,1
13,7,2,187,2000gb,no,"email, video",p18,0
13,7,3,187,2000gb,yes,email,p12,0
13,8,1,188,30gb,yes,"email, video",p18,0
13,8,2,188,30gb,yes,email,p12,0
13,8,3,188,2000gb,yes,"email, video",p12,1
13,9,1,189,5000gb,yes,email,p6,0
13,9,2,189,30gb,no,"email, video",p6,0
13,9,3,189,2000gb,no,email,p6,1
13,10,1,190,5000gb,no,"email, video, productivity",p6,1
13,10,2,190,5000gb,no,email,p18,0
13,10,3,190,2000gb,yes,"email, video, productivity",p12,0
13,11,1,191,5000gb,yes,"email, video",p12,0
13,11,2,191,5000gb,no,"email, video, productivity",p12,0
13,11,3,191,30gb,yes,"email, video, productivity",p6,1
13,12,1,192,2000gb,yes,email,p6,1
13,12,2,192,5000gb,no,"email, video",p6,0
13,12,3,192,2000gb,no,"email, video, productivity",p18,0
13,13,1,193,2000gb,yes,"email, video",p6,1
13,13,2,193,5000gb,no,"email, video",p12,0
13,13,3,193,5000gb,yes,"email, video, productivity",p18,0
13,14,1,194,2000gb,yes,"email, video, productivity",p18,1
13,14,2,194,30gb,no,email,p12,0
13,14,3,194,30gb,no,"email, video",p12,0
13,15,1,195,2000gb,yes,"email, video, productivity",p6,1
13,15,2,195,5000gb,no,"email, video, productivity",p18,0
13,15,3,195,2000gb,no,email,p18,0
14,1,1,196,5000gb,no,email,p12,1
14,1,2,196,2000gb,no,"email, video",p6,0
14,1,3,196,2000gb,no,"email, video",p18,0
14,2,1,197,2000gb,yes,"email, video, productivity",p18,0
14,2,2,197,5000gb,yes,"email, video, productivity",p18,1
14,2,3,197,30gb,no,"email, video, productivity",p12,0
14,3,1,198,5000gb,no,email,p6,1
14,3,2,198,2000gb,no,email,p18,0
14,3,3,198,30gb,yes,"email, video, productivity",p18,0
14,4,1,199,5000gb,no,"email, video",p12,0
14,4,2,199,2000gb,no,"email, video, productivity",p6,1
14,4,3,199,30gb,no,email,p12,0
14,5,1,200,2000gb,yes,"email, video",p18,1
14,5,2,200,30gb,yes,email,p18,0
14,5,3,200,30gb,yes,"email, video",p18,0
14,6,1,201,5000gb,no,"email, video",p18,0
14,6,2,201,2000gb,no,"email, video, productivity",p18,1
14,6,3,201,2000gb,no,"email, video",p12,0
14,7,1,202,5000gb,yes,email,p12,1
14,7,2,202,5000gb,no,email,p18,0
14,7,3,202,30gb,yes,email,p12,0
14,8,1,203,30gb,no,"email, video",p6,0
14,8,2,203,2000gb,no,"email, video, productivity",p12,0
14,8,3,203,2000gb,yes,email,p6,1
14,9,1,204,30gb,no,email,p6,0
14,9,2,204,30gb,no,"email, video",p12,1
14,9,3,204,30gb,yes,email,p6,0
14,10,1,205,5000gb,no,"email, video, productivity",p18,1
14,10,2,205,30gb,yes,"email, video",p6,0
14,10,3,205,30gb,no,email,p18,0
14,11,1,206,5000gb,yes,email,p6,1
14,11,2,206,2000gb,yes,email,p12,0
14,11,3,206,30gb,no,"email, video",p18,0
14,12,1,207,2000gb,yes,"email, video, productivity",p6,0
14,12,2,207,2000gb,no,email,p12,0
14,12,3,207,5000gb,yes,"email, video",p6,1
14,13,1,208,5000gb,yes,"email, video, productivity",p12,0
14,13,2,208,5000gb,yes,"email, video, productivity",p6,1
14,13,3,208,5000gb,yes,"email, video",p18,0
14,14,1,209,2000gb,yes,"email, video",p6,0
14,14,2,209,5000gb,no,"email, video",p6,0
14,14,3,209,5000gb,no,"email, video, productivity",p12,1
14,15,1,210,30gb,no,"email, video, productivity",p6,0
14,15,2,210,5000gb,no,"email, video, productivity",p6,1
14,15,3,210,5000gb,yes,email,p18,0
15,1,1,211,5000gb,yes,"email, video, productivity",p12,1
15,1,2,211,5000gb,yes,"email, video, productivity",p18,0
15,1,3,211,30gb,yes,"email, video",p18,0
15,2,1,212,2000gb,yes,email,p12,1
15,2,2,212,5000gb,no,"email, video",p6,0
15,2,3,212,30gb,no,"email, video",p12,0
15,3,1,213,30gb,yes,email,p12,0
15,3,2,213,30gb,yes,email,p6,0
15,3,3,213,5000gb,yes,"email, video, productivity",p6,1
15,4,1,214,2000gb,yes,"email, video",p6,1
15,4,2,214,30gb,no,email,p12,0
15,4,3,214,5000gb,no,"email, video, productivity",p18,0
15,5,1,215,30gb,yes,"email, video",p6,1
15,5,2,215,2000gb,yes,"email, video, productivity",p6,0
15,5,3,215,30gb,yes,email,p18,0
15,6,1,216,5000gb,yes,email,p18,0
15,6,2,216,2000gb,no,"email, video",p12,0
15,6,3,216,2000gb,no,email,p6,1
15,7,1,217,30gb,no,email,p18,0
15,7,2,217,2000gb,no,email,p12,0
15,7,3,217,2000gb,no,"email, video, productivity",p12,1
15,8,1,218,30gb,no,email,p6,1
15,8,2,218,2000gb,yes,email,p18,0
15,8,3,218,5000gb,no,email,p12,0
15,9,1,219,30gb,no,"email, video",p6,0
15,9,2,219,2000gb,no,email,p18,0
15,9,3,219,5000gb,no,"email, video, productivity",p6,1
15,10,1,220,30gb,yes,"email, video, productivity",p6,0
15,10,2,220,2000gb,yes,"email, video, productivity",p12,1
15,10,3,220,5000gb,yes,"email, video",p12,0
15,11,1,221,2000gb,no,"email, video, productivity",p6,1
15,11,2,221,30gb,yes,"email, video, productivity",p12,0
15,11,3,221,30gb,no,"email, video, productivity",p18,0
15,12,1,222,5000gb,yes,email,p6,1
15,12,2,222,2000gb,no,"email, video, productivity",p18,0
15,12,3,222,2000gb,yes,"email, video",p12,0
15,13,1,223,2000gb,no,"email, video",p18,0
15,13,2,223,30gb,no,"email, video, productivity",p6,1
15,13,3,223,2000gb,yes,email,p6,0
15,14,1,224,5000gb,no,email,p18,0
15,14,2,224,2000gb,no,"email, video",p6,1
15,14,3,224,30gb,no,"email, video, productivity",p12,0
15,15,1,225,5000gb,no,"email, video",p18,0
15,15,2,225,5000gb,no,"email, video",p12,0
15,15,3,225,5000gb,no,email,p6,1
16,1,1,226,30gb,yes,email,p12,0
16,1,2,226,5000gb,no,"email, video, productivity",p12,0
16,1,3,226,5000gb,yes,"email, video",p6,1
16,2,1,227,5000gb,yes,"email, video",p12,0
16,2,2,227,30gb,no,"email, video, productivity",p12,1
16,2,3,227,30gb,no,"email, video",p6,0
16,3,1,228,5000gb,no,email,p12,1
16,3,2,228,2000gb,yes,"email, video, productivity",p18,0
16,3,3,228,2000gb,no,email,p18,0
16,4,1,229,2000gb,no,"email, video",p18,0
16,4,2,229,5000gb,no,email,p18,0
16,4,3,229,2000gb,no,email,p12,1
16,5,1,230,5000gb,no,"email, video",p18,0
16,5,2,230,5000gb,yes,email,p18,0
16,5,3,230,2000gb,yes,email,p18,1
16,6,1,231,30gb,no,email,p12,0
16,6,2,231,2000gb,no,"email, video, productivity",p6,0
16,6,3,231,2000gb,yes,"email, video",p18,1
16,7,1,232,30gb,no,email,p6,1
16,7,2,232,30gb,no,email,p18,0
16,7,3,232,2000gb,no,"email, video",p6,0
16,8,1,233,2000gb,yes,"email, video",p6,0
16,8,2,233,30gb,no,"email, video, productivity",p18,0
16,8,3,233,30gb,yes,"email, video, productivity",p18,1
16,9,1,234,5000gb,no,"email, video, productivity",p18,0
16,9,2,234,5000gb,yes,"email, video",p18,0
16,9,3,234,5000gb,yes,email,p12,1
16,10,1,235,5000gb,no,"email, video, productivity",p6,1
16,10,2,235,30gb,yes,"email, video",p12,0
16,10,3,235,2000gb,yes,email,p6,0
16,11,1,236,2000gb,yes,email,p12,0
16,11,2,236,30gb,no,"email, video",p12,1
16,11,3,236,30gb,yes,email,p18,0
16,12,1,237,2000gb,yes,"email, video, productivity",p6,0
16,12,2,237,5000gb,yes,email,p6,1
16,12,3,237,2000gb,no,email,p6,0
16,13,1,238,2000gb,no,"email, video, productivity",p18,0
16,13,2,238,30gb,yes,"email, video",p6,1
16,13,3,238,5000gb,yes,"email, video, productivity",p18,0
16,14,1,239,5000gb,no,email,p6,0
16,14,2,239,30gb,yes,"email, video, productivity",p12,0
16,14,3,239,30gb,no,"email, video, productivity",p6,1
16,15,1,240,5000gb,yes,"email, video, productivity",p12,0
16,15,2,240,5000gb,yes,"email, video, productivity",p6,1
16,15,3,240,5000gb,no,"email, video",p12,0
17,1,1,241,2000gb,no,"email, video, productivity",p6,1
17,1,2,241,30gb,yes,email,p18,0
17,1,3,241,30gb,no,email,p12,0
17,2,1,242,30gb,no,"email, video, productivity",p18,0
17,2,2,242,2000gb,no,"email, video, productivity",p12,0
17,2,3,242,5000gb,yes,"email, video, productivity",p18,1
17,3,1,243,2000gb,no,"email, video",p12,0
17,3,2,243,30gb,no,"email, video, productivity",p6,1
17,3,3,243,2000gb,yes,"email, video",p18,0
17,4,1,244,2000gb,yes,email,p18,0
17,4,2,244,5000gb,no,email,p12,1
17,4,3,244,30gb,yes,"email, video, productivity",p12,0
17,5,1,245,5000gb,yes,"email, video",p12,1
17,5,2,245,30gb,yes,"email, video",p6,0
17,5,3,245,5000gb,yes,"email, video",p18,0
17,6,1,246,30gb,yes,"email, video, productivity",p6,0
17,6,2,246,5000gb,yes,"email, video, productivity",p12,0
17,6,3,246,2000gb,yes,"email, video, productivity",p18,1
17,7,1,247,2000gb,no,"email, video, productivity",p18,1
17,7,2,247,2000gb,yes,"email, video",p12,0
17,7,3,247,5000gb,no,email,p18,0
17,8,1,248,30gb,no,email,p18,0
17,8,2,248,2000gb,yes,email,p12,1
17,8,3,248,2000gb,no,"email, video",p18,0
17,9,1,249,2000gb,yes,"email, video",p6,1
17,9,2,249,5000gb,yes,email,p18,0
17,9,3,249,30gb,yes,"email, video",p12,0
17,10,1,250,5000gb,no,"email, video, productivity",p18,0
17,10,2,250,2000gb,no,email,p18,0
17,10,3,250,30gb,no,"email, video, productivity",p12,1
17,11,1,251,5000gb,yes,"email, video",p6,1
17,11,2,251,2000gb,yes,email,p6,0
17,11,3,251,30gb,no,"email, video",p6,0
17,12,1,252,30gb,yes,"email, video, productivity",p18,1
17,12,2,252,5000gb,no,"email, video, productivity",p6,0
17,12,3,252,5000gb,no,"email, video",p18,0
17,13,1,253,30gb,yes,email,p12,0
17,13,2,253,2000gb,yes,"email, video, productivity",p6,1
17,13,3,253,5000gb,no,email,p6,0
17,14,1,254,5000gb,no,"email, video, productivity",p12,1
17,14,2,254,30gb,no,"email, video",p12,0
17,14,3,254,2000gb,no,email,p6,0
17,15,1,255,5000gb,no,"email, video",p12,1
17,15,2,255,5000gb,no,"email, video",p6,0
17,15,3,255,30gb,no,email,p6,0
18,1,1,256,5000gb,yes,"email, video, productivity",p12,0
18,1,2,256,30gb,no,"email, video, productivity",p6,0
18,1,3,256,2000gb,no,"email, video, productivity",p6,1
18,2,1,257,5000gb,no,email,p12,0
18,2,2,257,2000gb,yes,email,p12,1
18,2,3,257,30gb,yes,email,p6,0
18,3,1,258,30gb,no,email,p12,0
18,3,2,258,30gb,no,"email, video",p18,0
18,3,3,258,30gb,yes,"email, video, productivity",p12,1
18,4,1,259,30gb,no,"email, video",p12,0
18,4,2,259,2000gb,yes,"email, video",p6,0
18,4,3,259,2000gb,yes,email,p6,1
18,5,1,260,5000gb,no,"email, video, productivity",p6,1
18,5,2,260,5000gb,yes,"email, video",p12,0
18,5,3,260,5000gb,no,"email, video",p18,0
18,6,1,261,2000gb,no,email,p18,0
18,6,2,261,30gb,yes,"email, video, productivity",p18,1
18,6,3,261,2000gb,no,"email, video, productivity",p12,0
18,7,1,262,2000gb,no,email,p12,0
18,7,2,262,30gb,yes,"email, video",p6,0
18,7,3,262,2000gb,yes,"email, video, productivity",p12,1
18,8,1,263,5000gb,no,"email, video",p12,0
18,8,2,263,5000gb,yes,email,p12,0
18,8,3,263,2000gb,no,"email, video",p18,1
18,9,1,264,2000gb,yes,"email, video, productivity",p18,0
18,9,2,264,30gb,yes,"email, video, productivity",p6,1
18,9,3,264,2000gb,yes,"email, video",p12,0
18,10,1,265,30gb,yes,email,p18,1
18,10,2,265,30gb,no,"email, video, productivity",p12,0
18,10,3,265,2000gb,yes,email,p18,0
18,11,1,266,5000gb,yes,"email, video, productivity",p18,0
18,11,2,266,2000gb,no,email,p6,0
18,11,3,266,2000gb,no,"email, video, productivity",p18,1
18,12,1,267,5000gb,no,"email, video, productivity",p12,0
18,12,2,267,30gb,no,email,p6,0
18,12,3,267,5000gb,no,"email, video",p6,1
18,13,1,268,30gb,yes,email,p12,0
18,13,2,268,5000gb,no,email,p6,0
18,13,3,268,2000gb,no,"email, video",p12,1
18,14,1,269,5000gb,yes,email,p6,1
18,14,2,269,30gb,yes,"email, video",p12,0
18,14,3,269,30gb,no,"email, video, productivity",p18,0
18,15,1,270,5000gb,no,email,p18,0
18,15,2,270,5000gb,yes,email,p18,1
18,15,3,270,5000gb,yes,"email, video",p6,0
19,1,1,271,5000gb,no,email,p12,0
19,1,2,271,2000gb,yes,"email, video",p6,1
19,1,3,271,2000gb,no,"email, video, productivity",p18,0
19,2,1,272,30gb,yes,"email, video, productivity",p12,0
19,2,2,272,5000gb,yes,"email, video",p18,1
19,2,3,272,5000gb,yes,"email, video, productivity",p18,0
19,3,1,273,2000gb,yes,"email, video",p18,0
19,3,2,273,5000gb,yes,"email, video",p12,1
19,3,3,273,5000gb,yes,email,p12,0
19,4,1,274,2000gb,no,"email, video",p6,1
19,4,2,274,2000gb,yes,email,p12,0
19,4,3,274,30gb,no,email,p12,0
19,5,1,275,5000gb,no,"email, video",p18,0
19,5,2,275,2000gb,no,"email, video, productivity",p12,1
19,5,3,275,2000gb,no,email,p12,0
19,6,1,276,30gb,no,email,p18,0
19,6,2,276,30gb,yes,"email, video, productivity",p6,0
19,6,3,276,5000gb,yes,"email, video, productivity",p6,1
19,7,1,277,2000gb,yes,"email, video, productivity",p18,1
19,7,2,277,5000gb,no,"email, video, productivity",p18,0
19,7,3,277,2000gb,no,"email, video",p18,0
19,8,1,278,5000gb,yes,"email, video, productivity",p12,0
19,8,2,278,2000gb,no,"email, video, productivity",p6,1
19,8,3,278,30gb,yes,"email, video, productivity",p18,0
19,9,1,279,2000gb,yes,email,p18,0
19,9,2,279,30gb,no,email,p6,0
19,9,3,279,2000gb,yes,"email, video",p12,1
19,10,1,280,5000gb,yes,"email, video",p6,1
19,10,2,280,2000gb,no,"email, video",p12,0
19,10,3,280,30gb,no,"email, video, productivity",p12,0
19,11,1,281,2000gb,yes,"email, video, productivity",p12,1
19,11,2,281,5000gb,yes,email,p18,0
19,11,3,281,5000gb,no,email,p18,0
19,12,1,282,5000gb,no,"email, video",p12,0
19,12,2,282,30gb,yes,"email, video",p12,0
19,12,3,282,30gb,yes,"email, video",p6,1
19,13,1,283,5000gb,yes,email,p6,1
19,13,2,283,5000gb,no,"email, video",p6,0
19,13,3,283,30gb,no,"email, video",p18,0
19,14,1,284,5000gb,no,"email, video, productivity",p6,0
19,14,2,284,2000gb,yes,"email, video, productivity",p6,1
19,14,3,284,5000gb,no,email,p6,0
19,15,1,285,30gb,no,"email, video, productivity",p18,0
19,15,2,285,5000gb,no,"email, video, productivity",p12,1
19,15,3,285,2000gb,no,email,p18,0
20,1,1,286,5000gb,no,"email, video",p6,1
20,1,2,286,30gb,no,"email, video",p6,0
20,1,3,286,30gb,no,"email, video",p12,0
20,2,1,287,2000gb,no,"email, video, productivity",p6,0
20,2,2,287,5000gb,yes,"email, video, productivity",p18,0
20,2,3,287,30gb,yes,"email, video",p12,1
20,3,1,288,5000gb,yes,email,p18,0
20,3,2,288,30gb,no,"email, video, productivity",p12,1
20,3,3,288,2000gb,yes,"email, video",p18,0
20,4,1,289,30gb,no,"email, video, productivity",p18,0
20,4,2,289,2000gb,yes,"email, video",p12,0
20,4,3,289,5000gb,yes,"email, video",p12,1
20,5,1,290,5000gb,no,"email, video, productivity",p12,1
20,5,2,290,2000gb,no,"email, video, productivity",p18,0
20,5,3,290,2000gb,yes,"email, video, productivity",p12,0
20,6,1,291,5000gb,yes,"email, video",p18,1
20,6,2,291,2000gb,yes,email,p18,0
20,6,3,291,5000gb,yes,email,p6,0
20,7,1,292,5000gb,no,"email, video",p12,0
20,7,2,292,2000gb,no,"email, video, productivity",p12,0
20,7,3,292,30gb,yes,"email, video",p6,1
20,8,1,293,5000gb,no,"email, video, productivity",p18,1
20,8,2,293,30gb,no,email,p12,0
20,8,3,293,30gb,yes,email,p18,0
20,9,1,294,5000gb,no,"email, video, productivity",p6,1
20,9,2,294,2000gb,no,email,p18,0
20,9,3,294,2000gb,yes,"email, video, productivity",p6,0
20,10,1,295,2000gb,yes,email,p6,0
20,10,2,295,5000gb,yes,"email, video",p6,0
20,10,3,295,30gb,yes,"email, video, productivity",p18,1
20,11,1,296,2000gb,yes,"email, video",p6,1
20,11,2,296,2000gb,yes,"email, video, productivity",p18,0
20,11,3,296,30gb,yes,"email, video, productivity",p12,0
20,12,1,297,30gb,yes,email,p12,0
20,12,2,297,5000gb,no,email,p18,0
20,12,3,297,30gb,no,"email, video, productivity",p6,1
20,13,1,298,5000gb,yes,email,p12,0
20,13,2,298,30gb,no,email,p6,0
20,13,3,298,30gb,yes,"email, video, productivity",p6,1
20,14,1,299,5000gb,yes,"email, video, productivity",p6,1
20,14,2,299,2000gb,no,"email, video",p6,0
20,14,3,299,5000gb,no,email,p12,0
20,15,1,300,2000gb,no,"email, video",p18,0
20,15,2,300,5000gb,no,email,p6,1
20,15,3,300,30gb,no,email,p18,0
21,1,1,301,30gb,no,email,p12,0
21,1,2,301,30gb,no,"email, video, productivity",p18,1
21,1,3,301,5000gb,no,"email, video, productivity",p18,0
21,2,1,302,5000gb,no,email,p6,1
21,2,2,302,5000gb,yes,email,p18,0
21,2,3,302,30gb,no,"email, video, productivity",p6,0
21,3,1,303,2000gb,yes,"email, video",p18,0
21,3,2,303,5000gb,no,"email, video, productivity",p6,1
21,3,3,303,5000gb,no,email,p12,0
21,4,1,304,2000gb,no,"email, video",p6,0
21,4,2,304,5000gb,yes,email,p6,1
21,4,3,304,2000gb,no,email,p18,0
21,5,1,305,30gb,no,"email, video",p6,1
21,5,2,305,2000gb,yes,"email, video",p12,0
21,5,3,305,2000gb,no,"email, video, productivity",p12,0
21,6,1,306,5000gb,yes,"email, video, productivity",p12,1
21,6,2,306,2000gb,no,"email, video",p18,0
21,6,3,306,5000gb,no,"email, video",p12,0
21,7,1,307,30gb,yes,"email, video",p18,1
21,7,2,307,2000gb,no,email,p12,0
21,7,3,307,30gb,no,email,p18,0
21,8,1,308,2000gb,yes,email,p12,0
21,8,2,308,5000gb,yes,"email, video",p6,1
21,8,3,308,2000gb,no,"email, video, productivity",p6,0
21,9,1,309,2000gb,yes,"email, video, productivity",p6,0
21,9,2,309,5000gb,no,email,p18,1
21,9,3,309,30gb,yes,"email, video, productivity",p18,0
21,10,1,310,30gb,yes,"email, video, productivity",p12,0
21,10,2,310,2000gb,yes,"email, video, productivity",p18,0
21,10,3,310,5000gb,no,"email, video",p18,1
21,11,1,311,5000gb,no,"email, video, productivity",p12,0
21,11,2,311,2000gb,no,"email, video, productivity",p18,1
21,11,3,311,2000gb,no,"email, video",p12,0
21,12,1,312,5000gb,yes,"email, video, productivity",p18,0
21,12,2,312,5000gb,yes,"email, video, productivity",p6,1
21,12,3,312,30gb,no,"email, video",p18,0
21,13,1,313,30gb,no,"email, video, productivity",p12,0
21,13,2,313,2000gb,no,email,p6,1
21,13,3,313,30gb,yes,email,p18,0
21,14,1,314,5000gb,yes,"email, video",p12,1
21,14,2,314,2000gb,yes,"email, video, productivity",p12,0
21,14,3,314,2000gb,yes,email,p18,0
21,15,1,315,30gb,yes,"email, video",p12,0
21,15,2,315,5000gb,no,"email, video",p6,1
21,15,3,315,2000gb,yes,"email, video",p6,0
22,1,1,316,2000gb,yes,"email, video, productivity",p12,1
22,1,2,316,5000gb,no,email,p12,0
22,1,3,316,2000gb,yes,"email, video",p18,0
22,2,1,317,30gb,yes,"email, video",p12,1
22,2,2,317,2000gb,yes,"email, video, productivity",p18,0
22,2,3,317,2000gb,yes,email,p18,0
22,3,1,318,2000gb,no,email,p12,0
22,3,2,318,30gb,no,"email, video, productivity",p12,1
22,3,3,318,2000gb,no,"email, video, productivity",p18,0
22,4,1,319,2000gb,no,email,p18,0
22,4,2,319,5000gb,yes,"email, video",p6,1
22,4,3,319,2000gb,no,"email, video",p12,0
22,5,1,320,30gb,no,"email, video, productivity",p18,0
22,5,2,320,5000gb,yes,"email, video, productivity",p18,0
22,5,3,320,2000gb,no,"email, video, productivity",p6,1
22,6,1,321,2000gb,no,"email, video",p18,0
22,6,2,321,30gb,no,email,p12,0
22,6,3,321,5000gb,yes,"email, video, productivity",p12,1
22,7,1,322,5000gb,yes,email,p12,0
22,7,2,322,2000gb,no,"email, video, productivity",p12,0
22,7,3,322,30gb,no,"email, video, productivity",p6,1
22,8,1,323,2000gb,no,email,p6,0
22,8,2,323,5000gb,no,"email, video",p18,1
22,8,3,323,5000gb,no,email,p18,0
22,9,1,324,2000gb,yes,email,p12,0
22,9,2,324,5000gb,yes,"email, video",p18,1
22,9,3,324,2000gb,yes,email,p6,0
22,10,1,325,30gb,yes,email,p12,0
22,10,2,325,5000gb,yes,"email, video, productivity",p6,0
22,10,3,325,30gb,yes,"email, video, productivity",p6,1
22,11,1,326,30gb,no,"email, video",p6,0
22,11,2,326,5000gb,no,"email, video",p6,1
22,11,3,326,5000gb,yes,"email, video",p12,0
22,12,1,327,30gb,no,email,p18,0
22,12,2,327,5000gb,no,email,p6,0
22,12,3,327,30gb,yes,"email, video, productivity",p18,1
22,13,1,328,30gb,yes,"email, video",p18,0
22,13,2,328,2000gb,yes,"email, video, productivity",p6,1
22,13,3,328,30gb,no,email,p6,0
22,14,1,329,30gb,no,"email, video",p12,1
22,14,2,329,5000gb,no,"email, video, productivity",p12,0
22,14,3,329,30gb,yes,email,p6,0
22,15,1,330,30gb,no,"email, video",p18,0
22,15,2,330,30gb,yes,"email, video",p6,0
22,15,3,330,2000gb,yes,"email, video",p6,1
23,1,1,331,2000gb,yes,"email, video, productivity",p12,0
23,1,2,331,30gb,yes,"email, video, productivity",p18,0
23,1,3,331,5000gb,no,email,p12,1
23,2,1,332,2000gb,no,email,p18,0
23,2,2,332,5000gb,yes,"email, video, productivity",p18,1
23,2,3,332,2000gb,no,"email, video",p12,0
23,3,1,333,2000gb,no,email,p6,1
23,3,2,333,30gb,no,email,p12,0
23,3,3,333,30gb,yes,email,p12,0
23,4,1,334,30gb,yes,"email, video",p18,0
23,4,2,334,2000gb,no,"email, video, productivity",p6,1
23,4,3,334,5000gb,yes,email,p18,0
23,5,1,335,2000gb,no,"email, video",p18,0
23,5,2,335,5000gb,yes,email,p6,1
23,5,3,335,5000gb,no,"email, video",p6,0
23,6,1,336,2000gb,no,email,p12,0
23,6,2,336,30gb,yes,"email, video, productivity",p6,0
23,6,3,336,5000gb,yes,"email, video, productivity",p12,1
23,7,1,337,5000gb,yes,"email, video",p6,0
23,7,2,337,5000gb,yes,"email, video",p12,1
23,7,3,337,5000gb,no,email,p6,0
23,8,1,338,30gb,no,"email, video",p6,0
23,8,2,338,2000gb,yes,"email, video",p12,0
23,8,3,338,2000gb,yes,"email, video, productivity",p6,1
23,9,1,339,30gb,yes,email,p6,1
23,9,2,339,2000gb,no,"email, video, productivity",p12,0
23,9,3,339,5000gb,no,"email, video",p12,0
23,10,1,340,2000gb,yes,"email, video",p18,0
23,10,2,340,30gb,yes,"email, video",p6,0
23,10,3,340,2000gb,yes,"email, video",p6,1
23,11,1,341,30gb,yes,"email, video",p12,1
23,11,2,341,2000gb,yes,email,p6,0
23,11,3,341,5000gb,no,"email, video, productivity",p12,0
23,12,1,342,5000gb,no,"email, video, productivity",p6,1
